user_id,event_dt,revenue,item
f--f5a_3f_86,2020-04-19 07:53:18,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-adb4d_d4-a7,2020-04-19 23:43:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3_3407d2aa73,2020-04-19 09:40:37,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7912_b989_80,2020-04-19 08:13:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_498c8a10_ac,2020-04-19 13:44:24,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-173-f-9d5_3,2020-04-19 18:43:49,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
48057_b8c_52,2020-04-19 21:36:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
13__6fddaf90,2020-04-19 16:22:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1ddadfa6_2a6,2020-04-19 09:18:32,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
98c1_f1bbd-9,2020-04-20 05:25:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
464d3d_59c7_,2020-04-20 21:26:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a4_b40f--a9c,2020-04-20 21:25:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_33dbb58c21d,2020-04-20 11:17:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
10295d43ff--,2020-04-20 18:56:40,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0_a6f5c114a1,2020-04-20 05:55:10,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b_25ad0dbdaa,2020-04-20 13:12:53,5.0,Р‘РѕР»СЊС€РѕР№ СЏС‰РёРє СЃСЋСЂРїСЂРёР·РѕРј
298a17d-947f,2020-04-20 01:41:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
42f175-7811f,2020-04-20 13:46:00,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7_-a04b598-5,2020-04-20 13:17:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-d258b13fa48,2020-04-20 15:58:53,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-7ff2970a434,2020-04-20 03:59:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d919ccf_9b91,2020-04-20 20:53:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_060bcc17dc8,2020-04-20 20:02:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a47c1fa4b23c,2020-04-20 16:33:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c6590_5aafcd,2020-04-20 17:20:18,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f4d_-b55__77,2020-04-20 11:23:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
35208af18f4b,2020-04-20 23:50:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5f970b6054f-,2020-04-20 05:20:24,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bc3bdddb397b,2020-04-20 20:41:17,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9d4ad29786-c,2020-04-20 05:50:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_2d25b-79_b6,2020-04-20 06:48:36,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
db80963-b-b5,2020-04-20 08:54:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-adb4d_d4-a7,2020-04-20 22:51:53,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7912_b989_80,2020-04-20 08:25:35,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
48057_b8c_52,2020-04-20 17:04:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bf9d19_85_95,2020-04-20 13:31:53,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
68cda985cc8d,2020-04-20 09:05:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
74c10f11_826,2020-04-20 16:04:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1ddadfa6_2a6,2020-04-20 23:13:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f272dbc4fc3c,2020-04-20 05:09:14,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f-d4-9c1799c,2020-04-20 06:32:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8d4b5d235470,2020-04-21 04:57:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a477_3a6-00b,2020-04-21 05:09:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7_039-24a8a4,2020-04-21 13:35:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
774a56d301_4,2020-04-21 11:23:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8-aa12ca96-c,2020-04-21 13:58:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b_25ad0dbdaa,2020-04-21 11:52:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8c00c1__cc6_,2020-04-21 12:09:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_2-bdd639641,2020-04-21 19:10:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0359520f8302,2020-04-21 21:20:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f521afbbc___,2020-04-21 07:30:33,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9-ff1b04--6a,2020-04-21 03:48:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9f23fbc5008_,2020-04-21 22:34:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
31fb6427c811,2020-04-21 14:22:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
22d1f9dc13c9,2020-04-21 22:52:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b58caf7fc4--,2020-04-21 21:22:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-9c078133563,2020-04-21 05:33:14,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1fb14389d14_,2020-04-21 11:40:46,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-201a343132c,2020-04-21 23:07:00,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c4887_9b9_40,2020-04-21 07:03:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9d4ad29786-c,2020-04-21 12:49:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-91a29162384,2020-04-21 14:41:40,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c-f71699ab3_,2020-04-21 22:59:47,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
db80963-b-b5,2020-04-21 16:32:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
48057_b8c_52,2020-04-21 09:19:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
36caf88833c7,2020-04-21 06:01:50,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-d6a43039209,2020-04-21 22:24:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f272dbc4fc3c,2020-04-21 22:23:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
af261f5-6520,2020-04-21 09:26:32,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-f81488a1251,2020-04-21 11:45:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
46-8da2444bb,2020-04-21 04:26:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
19f50b0d2_d_,2020-04-21 03:55:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_33dbb58c21d,2020-04-22 09:10:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0_a6f5c114a1,2020-04-22 04:34:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_6f9d5ffba-3,2020-04-22 23:07:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_98c038_8d_3,2020-04-22 09:45:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_c31a478a_6b,2020-04-22 02:31:22,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dcc397d9d0f-,2020-04-22 12:35:52,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
99384-9_f09d,2020-04-22 15:38:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
05bf12d1c9f_,2020-04-22 21:55:32,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c5bc-3d4_-09,2020-04-22 12:40:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5b80_f72fc30,2020-04-22 02:36:18,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
330-b3844a29,2020-04-22 01:10:58,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0359520f8302,2020-04-22 09:19:05,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
cbf-a_cad2fc,2020-04-22 07:11:10,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c6590_5aafcd,2020-04-22 23:47:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2a279_51c-8-,2020-04-22 01:47:44,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0a6-61_aadb6,2020-04-22 22:36:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3f30bcdac3_c,2020-04-22 23:00:21,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
732d0-a827ba,2020-04-22 19:05:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
92d6118fb_0-,2020-04-22 00:23:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-d650398-6c0,2020-04-22 13:59:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_2d25b-79_b6,2020-04-22 19:34:24,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2ac535f8d517,2020-04-22 22:54:28,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
89_2d703a59_,2020-04-22 12:28:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
cd797c4cad4-,2020-04-22 01:16:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
48057_b8c_52,2020-04-22 21:42:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bf9d19_85_95,2020-04-22 01:24:36,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
36caf88833c7,2020-04-22 08:54:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-f81488a1251,2020-04-22 09:23:32,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8d6bc1f0_06d,2020-04-22 17:03:48,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2f6f14_17295,2020-04-22 19:10:53,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-af776803351,2020-04-22 16:28:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fb7_67885f7_,2020-04-22 16:28:56,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
db3544-1c6d-,2020-04-22 16:25:56,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
441dcda2-b4-,2020-04-22 16:07:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7-5b8849fa_-,2020-04-22 09:37:17,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
00ac0f1db988,2020-04-23 18:36:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
10295d43ff--,2020-04-23 23:38:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dcc397d9d0f-,2020-04-23 10:32:53,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
95bf0fc_bb6c,2020-04-23 04:26:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-44_8a48cb6f,2020-04-23 05:54:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b6_47c6c665b,2020-04-23 07:14:55,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8c00c1__cc6_,2020-04-23 09:47:34,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f521afbbc___,2020-04-23 19:25:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9-ff1b04--6a,2020-04-23 20:09:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
dfb-862927fa,2020-04-23 06:09:36,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9d4-98a91844,2020-04-23 06:37:30,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-7ff2970a434,2020-04-23 08:12:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
23-999826a8a,2020-04-23 03:46:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a47c1fa4b23c,2020-04-23 04:50:45,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
32686858b94a,2020-04-23 16:22:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-9c078133563,2020-04-23 09:45:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fa83011c8d4d,2020-04-23 23:07:50,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4a6-cc3abb0a,2020-04-23 10:14:36,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ba5-d64df_94,2020-04-23 22:05:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
594a8_a278af,2020-04-23 05:36:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9d4ad29786-c,2020-04-23 20:33:21,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2ac535f8d517,2020-04-23 16:14:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
db80963-b-b5,2020-04-23 04:04:26,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f--f5a_3f_86,2020-04-23 02:19:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
05a_8b664248,2020-04-23 21:36:04,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7912_b989_80,2020-04-23 11:04:22,5.0,Р‘РѕР»СЊС€РѕР№ СЏС‰РёРє СЃСЋСЂРїСЂРёР·РѕРј
_498c8a10_ac,2020-04-23 06:45:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f272dbc4fc3c,2020-04-23 15:44:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
46-8da2444bb,2020-04-23 23:30:28,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2f6f14_17295,2020-04-23 04:33:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
90f5aaa4fa-6,2020-04-23 16:49:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_6794_0a75f_,2020-04-23 22:54:27,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7d0db8a9f684,2020-04-23 16:14:07,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
22d86-c7d6aa,2020-04-24 18:32:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
896310a4f1f4,2020-04-24 05:59:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
24912f1b1_32,2020-04-24 02:03:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
00ac0f1db988,2020-04-24 22:45:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f0b3d89738c5,2020-04-24 20:20:54,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
31248636f11_,2020-04-24 05:48:47,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2973a597c8_4,2020-04-24 03:29:29,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
5d67c38fbb-d,2020-04-24 20:26:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
05bf12d1c9f_,2020-04-24 06:18:09,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-7_c81766c1a,2020-04-24 21:24:54,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
89-044877863,2020-04-24 15:00:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
513_16ad5-3_,2020-04-24 10:07:52,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8c00c1__cc6_,2020-04-24 11:04:21,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d12942_09c3-,2020-04-24 21:30:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-d258b13fa48,2020-04-24 05:53:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d21bfd_20_57,2020-04-24 13:25:37,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9f23fbc5008_,2020-04-24 09:38:01,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
23-999826a8a,2020-04-24 17:51:33,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
31fb6427c811,2020-04-24 09:42:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a47c1fa4b23c,2020-04-24 18:21:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
b8739-8_bf34,2020-04-24 00:27:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
fa83011c8d4d,2020-04-24 17:41:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2a279_51c-8-,2020-04-24 13:49:51,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1fb14389d14_,2020-04-24 00:30:13,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
da__3ff7a-b0,2020-04-24 07:51:17,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
594a8_a278af,2020-04-24 23:33:58,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
bc3bdddb397b,2020-04-24 16:47:18,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
c4887_9b9_40,2020-04-24 08:30:43,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2ac535f8d517,2020-04-24 05:14:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7912_b989_80,2020-04-24 00:50:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
48057_b8c_52,2020-04-24 02:30:53,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7f2911fa5f3_,2020-04-24 18:28:44,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1ddadfa6_2a6,2020-04-24 06:16:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f272dbc4fc3c,2020-04-24 13:18:30,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f-d4-9c1799c,2020-04-24 14:00:13,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_6794_0a75f_,2020-04-24 09:50:42,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7d0db8a9f684,2020-04-24 14:01:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8fd-9_d_-54b,2020-04-24 05:23:20,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
447438_4188d,2020-04-24 08:44:19,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a4_b40f--a9c,2020-04-25 21:31:21,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7b_85297a61a,2020-04-25 11:15:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_1b743_93c64,2020-04-25 10:55:02,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a83c5143b2c2,2020-04-25 05:02:11,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8-aa12ca96-c,2020-04-25 07:02:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_683720d043_,2020-04-25 15:07:05,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
513_16ad5-3_,2020-04-25 19:09:20,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2a62ca8ba89d,2020-04-25 14:18:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
085d96_0_0f9,2020-04-25 23:27:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
330-b3844a29,2020-04-25 02:16:00,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
23-999826a8a,2020-04-25 01:18:52,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
_060bcc17dc8,2020-04-25 05:54:30,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0a6-61_aadb6,2020-04-25 04:18:13,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
ccbcf9362-5_,2020-04-25 23:59:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3f30bcdac3_c,2020-04-25 10:27:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2ac535f8d517,2020-04-25 09:24:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
db80963-b-b5,2020-04-25 04:54:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1ddadfa6_2a6,2020-04-25 15:49:41,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-c60-5b0b0d_,2020-04-25 12:12:15,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8d6bc1f0_06d,2020-04-25 04:46:14,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
-af776803351,2020-04-25 18:27:35,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
a6f817_3543b,2020-04-25 16:40:50,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f9b451b08c60,2020-04-25 05:42:35,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3c6_dfc_373c,2020-04-25 23:30:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
f7c5cf6c2122,2020-04-25 02:13:54,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
4fffdd-308bc,2020-04-25 10:43:35,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
7f6cb7dc4a30,2020-04-25 07:17:24,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
09-10947f8b2,2020-04-25 14:55:38,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
af_b64badc-7,2020-04-25 19:38:40,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
18_5c6-6c_-0,2020-04-25 22:04:23,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
6af0b0c991d_,2020-04-25 13:54:45,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
1d9-dc_9a76a,2020-04-26 05:00:03,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
896310a4f1f4,2020-04-26 23:55:59,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
9b_1c5-7_927,2020-04-26 02:48:39,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
00ac0f1db988,2020-04-26 12:10:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
21_8-75363df,2020-04-26 22:57:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
0_a6f5c114a1,2020-04-26 21:49:52,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
88302-_935ca,2020-04-26 02:45:31,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
513_16ad5-3_,2020-04-26 00:59:16,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3-_dc-bbf_2_,2020-04-26 22:14:25,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
3526-6_-4_bb,2020-04-26 14:18:57,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
d21bfd_20_57,2020-04-26 04:53:12,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
cbf-a_cad2fc,2020-04-26 07:20:06,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
22d1f9dc13c9,2020-04-26 03:54:05,1.5,20 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
2a279_51c-8-,2020-04-26 19:27:46,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
8-31f08cf36d,2020-04-26 13:41:08,1.0,10 Р·РѕР»РѕС‚С‹С… РјРѕРЅРµС‚
